,Date,ID,Tweet,User
79,2018-10-08,1049348817320120323,AUD/USD Technical Analysis: Is the Aussie oversold and ready to bounce up ? https://t.co/mQyEDNn2ZV #AUDUSD #Technical Analysis,FXstreetNews
79,2018-11-22,1065632932847648769,"GBP is rising vs. AUD, USD and CAD today, adding 170, 110 and 135 pips respectively.  #forex",FX_for_Dummies
80,2018-11-22,1065600552942354433,"Hot topics on 22.11.18:

10440470 - follow my trades and grow your account
https://t.co/YUGf8p3pxv

What is best suitable time to trade?
https://t.co/qJRH7OfSUx

AUD/USD pair discussion
https://t.co/aJqwi5eZnI https://t.co/Feq2E2Afwv",Nigeria_Forex
80,2018-10-08,1049291696071168001,AUD/USD a test of 0.70 is on the cards – UOB By @pabspiovano https://t.co/sr1XZfiftW #AUDUSD #Banks,FXstreetNews
81,2018-10-05,1048265311567458304,AUD/USD Technical Analysis: Bears give no respite to the Aussie which is sinking to 32-month low and nearing 0.7000 figure https://t.co/348go7BCyK #AUDUSD #Technical Analysis,FXstreetNews
81,2018-11-22,1065543721402413056,"In today's Daily Review, Fred Razak – Chief Trading Strategist at CM Trading discusses the technical analysis of Euro (EUR/USD), the Australian Dollar (AUD/USD), and the DAX is discussed in the... https://t.co/Z8NxOXoVS3",CMTrading_FX
82,2018-10-04,1047992696936312832,"When is the Aussie Retail Sales, and how could it affect the AUD/USD? https://t.co/MdW7S5fgq7 #AUDUSD #RetailSales",FXstreetNews
82,2018-11-22,1065491241188671488,"Trying to Resume Downtrend Again AUD/USD Technical Strategy: SHORT AT 0.7231 Aussie Dollar downtrend is trying to regain momentum once again Initial support just below 0.72 mark, resistance centered on 0.7260 Short... https://t.co/gqY3OpTuDD",kingstarbd
83,2018-10-04,1047639256770985986,"When is the Aussie Trade Balance, and how could it affect the AUD/USD? https://t.co/z6YTJrZSkD #AUDUSD #TradeBalance",FXstreetNews
83,2018-11-21,1065229092591726592,The AUD/USD broke the downward channel and it is currently trending between the broken trendline and 100 MA on Daily. If a deal with China is cut out and the Renmibi (RMB) starts rally… https://t.co/NsDIQhUSCq,afxtrading
84,2018-11-21,1065148769250041856,JPMorgan: AUD/USD will drop to 0.69 by mid-2019 and 0.68 by year-end. NZD/USD is poised to weaken 8% to 0.62 by September. BBG,Dan_Kostecki
84,2018-10-02,1047090249980162048,A test of 0.7140 is not ruled out in AUD/USD – UOB By @pabspiovano https://t.co/cFjVHCsxLF #AUDUSD #Banks,FXstreetNews
85,2018-10-02,1046941945745068033,"When is the RBA Interest Rate Decision, and how could it affect the AUD/USD? https://t.co/hy1zqs68Ns #AUDUSD #RBA",FXstreetNews
85,2018-11-21,1065070432246652928,"@AWEX Wool Early Market Southern Indicator is UP
@OFX AUD/USD is DOWN at 0.7225
@AuctionsPlus buyers ACTIVE on Wooltrade 

Tomorrow Melbourne 11am AEST. Watch it LIVE from the auction room.
No time? No worries! We'll bring the wool auction to you! 👍
https://t.co/tinrEJqqQa",S_Wan926
86,2018-11-18,1064305825848659968,High-Frequency Trading is Declining for AUD/USD Cross Rate. #FinTech #AsicAudforexforextrading #FrequencyTradingusd https://t.co/zGqXTXEo30,mansoorfayyaz
86,2018-09-28,1045481687570952192,"When is China's Caixin Manufacturing PMI, and how could it affect the AUD/USD? https://t.co/lgHpq0TEpm #AUDUSD #China",FXstreetNews
87,2018-11-18,1064250505126273024,"@HenrikZeberg Love it 😎👍🏻
My positions: SHORT AUD/USD (with technical additions as it goes), LONG TLT, SHORT Aussie Banks (CBA specifically).
What’s coming can be expressed in many different ways but the theme is the same 👌🏻",pitt_cjk1
87,2018-09-25,1044464011205595136,AUD/USD Technical Analysis: Confluence of 50-day MA and the falling trend line is the level to beat for bulls By @godbole17 https://t.co/C8M8qDhdLR #AUDUSD #Technical Analysis,FXstreetNews
88,2018-11-18,1063980095537365000,Getting back into doing some photoshopping .... BTW I am not a fan of trump ... bastard is killing the AUD - USD Conversion rate 😭😭😭 #trump #thrumptos #godsofwar #kratos #photoshop… https://t.co/yoO4FBO6E6,jayjohnsonaus
88,2018-09-24,1044266796809940992,AUD/USD Technical Analysis: 0.7300 level is a tough resistance  - Aussie set for small bear move https://t.co/Wh4xW7QFoh #AUDUSD #Technical Analysis,FXstreetNews
89,2018-11-18,1063945318859976704,High-Frequency Trading is Declining for AUD/USD Cross Rate #AlgorithmicTrading | https://t.co/18W0KR1ETh https://t.co/nnGrjHOCrW,CFI_Monitor
89,2018-09-20,1042830045616726016,AUD/USD: how much gas is left in the bull's tank - bulls will be needing refueling on the 0.73 handle By @ross_burland https://t.co/vEe0T5Jb3S #AUDUSD,FXstreetNews
90,2018-11-16,1063401728379248640,High-Frequency Trading is Declining for AUD/USD Cross Rate - Finance Magnates https://t.co/lXus6LEWED,hftblackbox
90,2018-09-14,1040399374633889792,When is the retail sales and industrial production release and how could it affect the AUD/USD? By @godbole17 https://t.co/bJabn5xSbF #AUDUSD,FXstreetNews
91,2018-09-12,1039719048320348160,"AUD/USD Technical Analysis: Positive RSI divergence seen, but break above trendline is needed to confirm ST bottom By @godbole17 https://t.co/nMpnaUtab5 #AUDUSD #Technical Analysis",FXstreetNews
91,2018-11-16,1063362867322372096,"High-Frequency Trading is Declining for AUD/USD Cross Rate
https://t.co/A6GWOJWlGd",fxnewsdotorg
92,2018-09-10,1038978287127748608,"AUD/USD is threatening to print 30-month low below 0.71, put value hits 17-month high By @godbole17 https://t.co/RXMmtgNGhA #AUDUSD #Options",FXstreetNews
92,2018-11-16,1063352012451004421,High-Frequency #Trading is Declining for AUD/USD Cross Rate  #forex #forextrading #currency #currencytrading #forexonline #onlinetrading #forexbroker #forexrobot #forexsoftware  https://t.co/oq9vnmZJhy,FX_Trading_News
93,2018-11-16,1063345938327117824,"Analytics InstaFOREX/Auto Blog: Simplified Wave Analysis. Review of AUD / USD pair for the week of November 15: Wave pattern on the H4 chart: The wave is at the end of the main downtrend of the daily scale, which began in January and is... Wave pattern... https://t.co/h2rR8mOQhV https://t.co/rTNpcIOtw2",KassimCITO
93,2018-09-10,1038945016151003136,"When is China's CPI/PPI, and how could it affect the AUD/USD? https://t.co/ziPAKA1eCU #AUDUSD #China #CPI",FXstreetNews
94,2018-09-09,1038653324885733376,"AUD/USD: The technical picture is decidedly bearish, and the pair is far from oversold conditions https://t.co/pj3kSzKVXI https://t.co/djSu7pZHCs",FXstreetNews
94,2018-11-16,1063343422327701504,"Analytics InstaFOREX/Auto Blog: Simplified Wave Analysis. Review of AUD / USD pair for the week of November 15: Wave pattern on the H4 chart: The wave is at the end of the main downtrend of the daily scale, which began in January and is... Wave pattern... https://t.co/5IhpsUOYVJ https://t.co/AGoX0eI8ge",MiApatzinguense
95,2018-11-16,1063341498622726144,High-Frequency Trading is Declining for AUD/USD Cross Rate https://t.co/7bJAEdavNk,HydroFunds
95,2018-09-08,1038442003455987712,"AUD/USD Forecast: Free falling and the end is not near
https://t.co/JNeCp6wjkY https://t.co/gm3PRixBva",FXstreetNews
96,2018-11-16,1063333334678409216,High-Frequency Trading is Declining for AUD/USD Cross Rate https://t.co/YmJeRmRMsM,arminhamidian
96,2018-09-06,1037491007053545477,"When is the Aussie Trade Balance, and how could it affect the AUD/USD? https://t.co/ZDF5LymtT4 #AUDUSD #TradeBalance",FXstreetNews
97,2018-09-05,1037130263585861632,"When is the Aussie GDP, and how could it affect the AUD/USD? https://t.co/2DfPtA2vdz #AUDUSD #GDP",FXstreetNews
97,2018-11-16,1063329648652795904,"High-Frequency Trading is Declining for AUD/USD Cross Rate, story via FinanceMagnates https://t.co/Jed580iwKX",shatzakis
98,2018-11-16,1063329129809002496,High-Frequency Trading is Declining for AUD/USD Cross Rate https://t.co/j9tk1AgCb4,forexwiseguys
98,2018-09-04,1036804441926721536,"When is the RBA rate decision, and how could it affect the AUD/USD? https://t.co/ggX8Omm3EL #AUDUSD #RBA #InterestRate",FXstreetNews
99,2018-09-03,1036670098138902528,"AUD/USD: the only way is down, target 0.7160/45 By @ross_burland https://t.co/dgf9vKJQWX #AUDUSD",FXstreetNews
99,2018-11-16,1063328591289741313,High-Frequency Trading is Declining for AUD/USD Cross Rate AISC has published its review on high-frequency traders and their impact on AUD/USD cross-rate. https://t.co/IfZIzjLAxU,primetechfin
100,2018-11-16,1063327622875238402,High-Frequency Trading is Declining for AUD/USD Cross Rate https://t.co/OraFBLHcdy,izara95
100,2018-08-16,1029914973873561600,#AUD/USD is cheering a drop in the Aussie jobless rate https://t.co/UeMoEfsm3q,FXstreetNews
101,2018-08-16,1029906394131128320,AUD/USD is cheering a drop in the Aussie jobless rate By @godbole17 https://t.co/X8zSQJWsh7 #AUDUSD #Australia #Employment,FXstreetNews
101,2018-11-16,1063251457745567744,Westpac FX Weekly https://t.co/mCt3Atx9Fs AUD/USD 0.7300 is hard work! @ausbiz,seandcallow
102,2018-11-15,1063205540522676225,"ASIC investigation concludes: High-frequency traders are responsible for a quarter of all market transactions in equities and the AUD/USD cross rate, and it is trending down #ausbiz #XJO #equities #stocks #investing",Filapek
102,2018-08-16,1029882437659238402,"When is the Australian jobs report, and how could it affect the AUD/USD? https://t.co/Jb4HsxtYcN #AUDUSD #Employment",FXstreetNews
103,2018-11-14,1062635741392453632,"#AUD #USD formed a head and shoulders and is due for a C wave correction before some upside and then A LOT MORE DOWNSIDE
#bearish #short #crypto #forex #trading #FX #bitcoin #BTC #ethereum #ETH https://t.co/eCLaDCdkGf",Cryptocohen_
103,2018-08-15,1029816082817798145,"AUD/USD Technical Analysis: Aussie traders find a floor at 0.7200 figure, more upside is coming https://t.co/oHFrJdtOix #AUDUSD #Technical Analysis",FXstreetNews
104,2018-11-12,1061902267069140992,"GBP/USD AND AUD/USD in Danger OF MORE LOSSES

GBP/USD began a new decrease and broke the 1.3040 support region. AUD/USD is under pressure and it could accelerate losses below the 0.7220 support.
https://t.co/IQfIPYUdiS",forexbrokerhub
104,2018-08-14,1029164967457681409,"When is the China data dump, and how could it affect the AUD/USD? https://t.co/shqF1OttYx #AUDUSD #China #RetailSales #IndustrialProduction",FXstreetNews
105,2018-08-09,1027703281349480450,"When is the RBA Monetary Policy Statement, and how could it affect the AUD/USD? https://t.co/V9tyPto8Q0 #RBA #Australia #AUDUSD",FXstreetNews
105,2018-11-12,1061843370899734528,"#eruusd #fxpress #forex #fx #usdjpy #audusd #eurjpy #money #audusd
AUD USD Can expect some correction ,.7211 is minor support
fxpress free forex android app https://t.co/kJJX0U9DmK",FxpressS
106,2018-08-08,1027343433621495810,"When is the China CPI/PPI reading, and how could it affect the AUD/USD? https://t.co/D1ZKjqHHWs #China #CPI #AUDUSD",FXstreetNews
106,2018-11-12,1061807094398181376,"Good morning traders! 

Here is my trading roadmap for this week: 
AUD/USD - bearish
EUR/JPY - bearish
EUR/USD - bearish
GBP/CHF - bearish
GBP/JPY - bearish
NZD/USD - bearish
Oil - ST bullish, LT bearish
S&amp;P 500 - neutral/bearish... https://t.co/R1KsMlVGn2",SynapseTrading
107,2018-11-11,1061733332331970561,"Tech Targets: EUR/USD, GBP/USD, AUD/USD, NZD/USD, USD/JPY – October 23 The US Dollar is looking good as global https://t.co/kPOf0b1GP7",mturishcheva2
107,2018-08-08,1026999790947762182,"When is China's Trade Balance, and how could it affect the AUD/USD? https://t.co/Zi4HWlmjY3 #AUDUSD #China #TradeBalance",FXstreetNews
108,2018-08-07,1026657394254860288,"When is the RBA Rate Statement, and how could it affect the AUD/USD? https://t.co/UWsZFpnG4t #AUDUSD #RBA",FXstreetNews
108,2018-11-10,1061326195860664321,AUD/USD Technical Analysis: Aussie is retracing down en route to 0.7200 figure - https://t.co/PeJLSLffro Technical Analysis: Aussie is retracing down en route to 0.7200 figureAUD/USD Technical Analysis: Aussie is retracing down en route to 0.7200 figureAUD/USD Technical Analys... https://t.co/sN9LQrxjQv,Lexumcc
109,2018-11-09,1060947392403431424,The bullish momentum in AUD/USD is in jeopardy - ForexLive https://t.co/92q64iwRcs,f0r3x
109,2018-08-05,1026246235898949632,"#AUD/USD is neutral territory, 0.74 handle critical, trade-wars should weigh here https://t.co/rHRxborsLX",FXstreetNews
110,2018-08-05,1026237839401517061,"AUD/USD is neutral territory, 0.74 handle critical, trade-wars should weigh here By @ross_burland https://t.co/oERInCtkvw #AUDUSD #China",FXstreetNews
110,2018-11-08,1060491571748061184,"AUD/USD Target Level: 0.7213AUDUSD
Rising Wedge identified at 08-Nov-2018 02:00 GMT. This pattern is still in the process of forming. Possible bearish price movement towards the support 0.7213 within the next 4 hour.
Open an account: https://t.co/ElmKxm1XQ2 https://t.co/hEvmNgurc1",infinoxuk
111,2018-08-03,1025172550488399872,"When is the Australian Retail Sales, and how could it affect the AUD/USD? https://t.co/vujfNeyrdT #AUDUSD #RetailSales",FXstreetNews
111,2018-11-08,1060489281360281600,"It’s looking like I may be shorting AUD/USD today if usd jobless claims data is good to be in position for the fed rate decision ,if the usd misses estimates i will short the USD/JPY and flip back to a buy on rate decision info. Details of entry will follow 👍",Actiontrade2020
112,2018-11-07,1060113026223824896,AUD/USD through the 100-day MA and on track to test September's high of .7315. Now +3.8% since late October. Spec positioning is still very short.,Scutty
112,2018-08-02,1024809418297409536,"When is the Aussie Trade Balance, and how could it affect the AUD/USD? https://t.co/xoqnRTSxst #AUDUSD #TradeBalance",FXstreetNews
113,2018-11-05,1059375386256125953,"Should we expect a breakout or a rebound on AUD/USD?
After testing the resistance line numerous times, AUD/USD is once again approaching this line. Can we expect a bullish trend to follow?
The details...
https://t.co/oKlvRtJgR2
#AUD/USD https://t.co/im6U11CYWF",Jason38846998
113,2018-08-01,1024448618856628224,"When is China's Caixin PMI, and how could it affect the AUD/USD? https://t.co/Cy8qT55Bps #AUDUSD #China #PMI",FXstreetNews
114,2018-07-25,1021908163526836225,"When is the Australian CPI release, and how could it affect the AUD/USD? https://t.co/XzrPuVqUFo #AUDUSD #CPI",FXstreetNews
114,2018-11-03,1058682273069903877,"AUD/USD, SHS is in formation on H4 - #AUDUSD chart https://t.co/jmelGPq2dJ",AnthoXBT
115,2018-11-02,1058155249079246848,"When is the Australian Retail Sales, and how could it affect the AUD/USD? https://t.co/I779P1tPcm https://t.co/g8WhsYeHj8",Nobears_Nobulls
115,2018-07-18,1019731925953646596,"When is the Aussie jobs report, and how could it affect the AUD/USD? https://t.co/3vY9R7Lmej #AUDUSD #Employment",FXstreetNews
116,2018-07-16,1018654285050122241,"When is the China GDP release, and how could it affect the AUD/USD? https://t.co/RjhAEJdmhB #China #GDP #AUDUSD",FXstreetNews
116,2018-11-01,1058018522654236673,"@PrometheusMacro Now that my computer is working again... 

AUD/USD is also up against a tough spot. Once it breaks thru then I'd think it would result in a bigger move but we'll see how this turns out https://t.co/lu0BX0myRT",Alex10050409
117,2018-10-31,1057777789355548672,"When is the Aussie Trade Balance, and how could it affect the AUD/USD? https://t.co/CeKeganBKX",a9808010
117,2018-07-13,1017567818290692099,"When is the China Trade Balance, and how could it affect the AUD/USD? https://t.co/ZmDtELk6NM #AUDUSD #China #TradeBalance",FXstreetNews
118,2018-10-31,1057598822770036736,"AUD/USD – Sell-off exhausted? (video): Nick Batsford, CEO of Core London is joined by Craig Erlam, Senior Market Analyst at OANDA to discuss AUDUSD. Craig explains why he believes the sell-off may have run its course for now and what signals he’s looking for that would tell him… https://t.co/HFAAqgsLZJ",MajorFXNow
